popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Expected,Id
0,165488,False,0.176,0.162,9,-18.922,1,0.0362,0.988,0.913,0.12,0.183,58.879,4,classical,2756
0,143026,False,0.499,0.304,0,-11.543,1,0.0632,0.81,0.0,0.0546,0.521,129.321,4,jazz,5486
0,266333,False,0.0969,0.18,3,-18.797,1,0.0484,0.79,0.579,0.215,0.0978,74.24,4,classical,2954
0,135760,False,0.478,0.201,7,-16.79,1,0.0332,0.919,0.0,0.0854,0.857,136.47,4,jazz,3630
74,218360,False,0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,4,rock,792
0,114226,False,0.446,0.245,0,-14.733,1,0.0349,0.905,3.07e-05,0.122,0.458,129.416,4,jazz,4817
0,285373,False,0.614,0.724,7,-7.521,1,0.0247,0.217,0.000256,0.146,0.902,97.863,4,rock,5449
77,150941,True,0.936,0.791,6,-3.605,1,0.235,0.355,0.00628,0.168,0.746,102.02,4,hip-hop,599
67,191973,False,0.349,0.182,5,-13.507,1,0.031,0.92,0.0152,0.143,0.178,136.094,3,jazz,1813
0,192477,True,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,hip-hop,4657
0,320173,False,0.343,0.243,11,-15.404,0,0.0578,0.943,0.0,0.532,0.417,73.48,4,classical,5970
0,143733,False,0.439,0.196,0,-16.093,1,0.0601,0.88,0.0,0.0513,0.525,129.581,4,jazz,3093
1,154446,False,0.594,0.643,5,-9.078,0,0.066,0.0112,0.00156,0.447,0.668,166.004,4,jazz,4101
59,235106,False,0.514,0.319,3,-8.978,1,0.0941,0.805,0.0,0.211,0.677,203.651,4,acoustic,461
3,190082,False,0.559,0.903,8,-4.464,1,0.197,0.0847,8.92e-06,0.147,0.245,124.997,4,electronic,499
46,221568,False,0.485,0.126,6,-15.597,1,0.052,0.71,0.0,0.106,0.345,152.541,4,acoustic,1004
82,266960,False,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,4,rock,3334
1,193151,False,0.449,0.886,8,-2.501,1,0.0624,0.00248,7.48e-05,0.0743,0.61,171.016,4,rock,2924
32,106000,False,0.774,0.766,9,-4.522,0,0.313,0.0157,0.00746,0.382,0.384,75.007,4,electronic,3700
0,1371693,False,0.175,0.0869,2,-20.248,0,0.0427,0.955,0.251,0.0783,0.0345,78.113,4,classical,1082
30,169733,False,0.707,0.467,2,-7.511,1,0.0367,0.832,5.33e-06,0.114,0.478,110.096,4,acoustic,2289
65,243933,False,0.555,0.934,9,-5.04,1,0.113,0.00268,0.0,0.122,0.422,144.874,4,acoustic,1470
8,201373,False,0.449,0.499,10,-10.375,0,0.0342,0.77,0.821,0.0981,0.395,82.008,4,electronic,2171
0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz,4552
60,174000,False,0.862,0.619,6,-6.645,0,0.318,0.0434,0.0,0.117,0.512,95.036,4,hip-hop,2184
0,319893,False,0.158,0.00972,6,-32.888,1,0.0463,0.949,0.137,0.0955,0.0572,138.062,3,classical,650
1,261706,False,0.649,0.709,1,-7.989,1,0.0802,0.0212,0.0,0.0732,0.605,83.975,4,rock,4045
1,203891,False,0.78,0.712,11,-3.624,0,0.0598,0.155,0.0,0.334,0.0757,135.009,4,hip-hop,4391
61,460026,False,0.428,0.237,7,-13.764,0,0.0351,0.987,0.896,0.0849,0.357,79.904,4,classical,134
69,204866,False,0.65,0.783,7,-6.197,0,0.0377,0.22,3.71e-06,0.182,0.302,109.959,4,hip-hop,2269
0,168146,False,0.258,0.175,0,-11.903,1,0.0323,0.939,0.000156,0.136,0.107,89.072,3,jazz,5374
37,257893,False,0.435,0.636,10,-5.076,1,0.0273,0.0282,9.45e-06,0.282,0.392,145.675,4,electronic,4782
37,169318,True,0.371,0.674,9,-3.72,1,0.0488,0.169,0.0,0.0889,0.92,87.603,4,acoustic,3838
41,300573,False,0.682,0.392,11,-11.303,0,0.0498,0.452,9.85e-05,0.276,0.62,143.791,4,classical,3116
61,398750,True,0.833,0.8,11,-4.56,0,0.298,0.262,0.0,0.435,0.685,124.982,4,hip-hop,5780
55,136542,False,0.658,0.125,8,-15.901,1,0.0323,0.877,0.0,0.287,0.507,106.686,4,acoustic,5992
20,339196,False,0.521,0.495,5,-7.756,1,0.027,0.128,0.0,0.296,0.116,135.061,4,acoustic,316
12,68733,False,0.398,0.113,9,-22.607,1,0.0561,0.973,0.132,0.174,0.369,58.878,4,classical,5061
0,218306,False,0.399,0.801,4,-4.638,0,0.0544,0.32,0.0,0.308,0.696,199.792,4,rock,197
59,204716,False,0.854,0.798,1,-5.557,0,0.159,0.223,0.0452,0.0828,0.055,125.023,4,electronic,4172
0,165947,False,0.405,0.186,11,-21.802,1,0.0565,0.931,0.866,0.219,0.609,110.747,4,classical,5661
85,249293,False,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,4,rock,5812
37,344973,False,0.791,0.929,5,-5.575,0,0.0617,0.0203,0.752,0.0489,0.19,128.01,4,electronic,3012
1,206000,False,0.212,0.147,0,-19.979,0,0.0406,0.969,0.898,0.111,0.155,105.168,3,classical,4531
61,230561,False,0.726,0.654,4,-3.932,0,0.051,0.436,0.0,0.156,0.388,149.872,4,hip-hop,1761
46,205956,False,0.639,0.295,6,-14.605,0,0.0387,0.839,3.28e-06,0.108,0.406,114.875,3,jazz,2124
0,267000,False,0.589,0.695,8,-8.109,1,0.0341,8.65e-05,3.6e-05,0.0778,0.938,129.837,4,electronic,3041
0,301320,False,0.721,0.791,8,-4.98,1,0.0317,0.000769,0.0016,0.344,0.401,120.009,4,rock,3364
63,204360,False,0.716,0.934,3,-2.431,1,0.0448,0.0561,7.33e-06,0.147,0.749,99.983,4,hip-hop,3602
71,283693,False,0.715,0.89,11,-5.438,0,0.051,0.00111,0.000837,0.0297,0.891,134.994,4,hip-hop,5994
63,193425,False,0.659,0.345,11,-8.464,1,0.107,0.106,0.0,0.107,0.338,84.761,4,hip-hop,3982
46,211787,False,0.718,0.678,6,-11.895,1,0.22,0.485,0.0019,0.102,0.472,181.88,4,electronic,2244
54,226146,False,0.6,0.314,4,-9.109,0,0.0351,0.791,0.419,0.0681,0.201,126.948,4,electronic,5972
60,227976,False,0.428,0.577,8,-5.629,1,0.0912,0.842,0.0,0.0954,0.244,159.796,4,hip-hop,3626
0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,jazz,5550
0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock,4966
4,65536,False,0.601,0.0588,10,-27.72,0,0.0747,0.995,0.916,0.0899,0.354,125.689,4,classical,4293
0,256880,False,0.168,0.306,5,-9.298,1,0.0331,0.828,3.92e-06,0.0969,0.131,77.89,4,classical,4613
31,196891,False,0.645,0.781,9,-4.936,0,0.0649,0.0269,2.09e-05,0.109,0.25,110.95,4,electronic,5078
63,216774,False,0.861,0.886,10,-5.413,0,0.122,0.182,1.29e-06,0.0559,0.898,124.031,4,hip-hop,5703
0,212866,False,0.449,0.411,4,-9.189,1,0.0329,0.742,0.101,0.112,0.109,149.911,4,rock,775
1,96880,False,0.522,0.0141,5,-24.694,1,0.104,0.996,0.911,0.0955,0.642,163.216,4,classical,558
0,166666,False,0.759,0.451,5,-9.136,1,0.0471,0.611,0.0,0.263,0.679,112.099,4,rock,564
41,237984,False,0.548,0.328,9,-9.973,0,0.0296,0.663,0.00365,0.0972,0.343,67.023,3,rock,3731
0,211920,False,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,hip-hop,5813
46,288800,False,0.199,0.319,2,-14.43,1,0.0334,0.00513,0.893,0.144,0.0462,120.772,4,classical,3115
56,293142,False,0.559,0.606,6,-12.704,0,0.0409,0.315,0.855,0.109,0.444,86.976,4,electronic,4232
67,118762,False,0.767,0.745,1,-6.144,1,0.0589,0.45,0.0,0.281,0.448,97.076,4,hip-hop,4702
0,205711,True,0.709,0.733,1,-4.051,1,0.0782,0.164,0.0,0.113,0.212,140.006,4,hip-hop,5881
0,309327,True,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4,hip-hop,3490
71,201933,False,0.266,0.0596,0,-18.515,1,0.0363,0.905,7.07e-05,0.132,0.143,181.74,3,acoustic,5082
39,192397,False,0.559,0.118,7,-16.34,1,0.0421,0.979,0.935,0.109,0.289,97.1,4,acoustic,1243
59,146666,False,0.708,0.626,10,-5.008,1,0.0529,0.605,0.0,0.115,0.569,90.004,4,hip-hop,4694
34,204660,False,0.45,0.67,5,-6.284,1,0.0292,0.262,0.0,0.1,0.471,111.733,4,electronic,2545
64,160453,False,0.681,0.168,7,-13.397,1,0.0291,0.793,0.000134,0.109,0.29,128.615,4,acoustic,584
45,145753,False,0.463,0.156,6,-13.416,1,0.189,0.89,0.0,0.115,0.478,180.191,4,acoustic,5670
59,271952,False,0.655,0.782,7,-6.388,0,0.0355,0.0336,0.228,0.175,0.812,108.245,4,electronic,5461
16,63893,False,0.457,0.0343,2,-27.041,0,0.0465,0.989,0.953,0.0988,0.435,71.381,3,classical,3660
1,98506,False,0.44,0.334,2,-13.126,0,0.0365,0.883,0.0,0.357,0.5,85.001,4,classical,1469
57,174729,False,0.789,0.73,7,-6.714,1,0.0578,0.0246,0.0213,0.124,0.464,125.074,4,electronic,23
0,249626,False,0.52,0.775,0,-5.803,1,0.0348,0.034,0.0,0.364,0.383,136.02,4,rock,2969
59,283636,False,0.713,0.747,4,-4.492,0,0.128,0.117,5.51e-06,0.451,0.711,88.058,4,hip-hop,4490
40,195248,False,0.723,0.572,7,-5.739,1,0.0645,0.277,0.0,0.278,0.448,144.963,4,electronic,1819
2,311400,False,0.348,0.111,5,-19.65,1,0.0455,0.982,0.861,0.0874,0.0985,136.303,3,classical,3098
0,157213,False,0.656,0.366,0,-9.548,1,0.0446,0.94,1.33e-05,0.219,0.823,184.436,4,jazz,1366
66,256898,False,0.528,0.822,4,-5.371,0,0.0287,0.0087,0.192,0.183,0.363,130.013,4,electronic,3951
0,143733,False,0.439,0.196,0,-16.093,1,0.0601,0.88,0.0,0.0513,0.525,129.581,4,jazz,1357
57,104797,False,0.798,0.172,6,-14.949,1,0.0998,0.894,0.918,0.109,0.433,147.838,4,jazz,4155
30,162282,True,0.48,0.77,10,-3.547,1,0.0542,0.397,0.0,0.254,0.744,126.225,4,acoustic,3192
7,397980,False,0.364,0.017,10,-29.337,1,0.044,0.992,0.889,0.0847,0.0929,135.551,4,classical,5343
0,93000,False,0.357,0.0147,5,-22.524,0,0.0479,0.985,0.000447,0.0584,0.11,107.869,1,classical,4208
0,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock,674
0,84986,False,0.553,0.337,10,-10.334,1,0.0303,0.818,0.0,0.113,0.664,102.213,4,jazz,3061
5,86880,False,0.259,0.109,0,-16.585,1,0.0383,0.867,0.816,0.443,0.251,67.144,4,classical,1564
45,139986,False,0.531,0.198,9,-15.811,0,0.039,0.952,0.00267,0.119,0.437,128.043,4,jazz,5684
71,215173,False,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,4,acoustic,4190
1,238687,True,0.708,0.637,1,-6.327,1,0.052,0.107,3.09e-06,0.102,0.187,149.98,4,hip-hop,5327
0,131760,False,0.62,0.309,5,-9.209,1,0.0495,0.788,0.0,0.146,0.664,145.363,4,rock,4964
39,240946,False,0.335,0.376,7,-8.329,0,0.0328,0.558,0.000104,0.172,0.268,121.225,4,jazz,3264
27,119946,True,0.455,0.961,4,-4.527,0,0.0824,1.09e-05,0.0131,0.357,0.417,95.069,4,acoustic,1644
1,195093,False,0.595,0.655,0,-4.277,1,0.026,0.155,0.0,0.265,0.364,153.866,4,rock,3712
0,154466,False,0.374,0.728,5,-4.76,1,0.036,0.718,0.0,0.114,0.677,125.17,4,rock,5515
60,348280,False,0.459,0.563,9,-6.369,0,0.0263,0.39,1.98e-06,0.107,0.0961,101.996,4,hip-hop,355
0,161973,False,0.604,0.225,1,-11.554,1,0.0344,0.566,0.0,0.148,0.674,138.46,3,jazz,2555
57,207026,False,0.645,0.798,7,-6.227,0,0.0359,0.204,0.000198,0.318,0.386,109.973,4,hip-hop,1849
0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz,5181
0,237720,False,0.671,0.673,11,-6.941,0,0.0444,0.15,5.16e-05,0.304,0.493,121.96,4,rock,1833
22,52213,False,0.514,0.0489,1,-23.578,0,0.0275,0.964,0.949,0.233,0.453,97.303,1,classical,4097
0,270773,False,0.634,0.63,1,-8.277,0,0.031,0.447,0.0374,0.169,0.489,118.642,4,rock,1108
48,306853,False,0.277,0.198,7,-11.923,1,0.0306,0.498,0.00623,0.0984,0.134,149.937,3,acoustic,5569
56,206666,False,0.588,0.443,6,-6.197,0,0.0694,0.583,0.0,0.136,0.642,89.749,4,hip-hop,514
27,330454,False,0.342,0.731,3,-6.015,1,0.0545,0.0675,6.24e-05,0.191,0.665,181.81,4,acoustic,3343
0,180200,False,0.25,0.228,3,-14.186,1,0.0364,0.811,0.000166,0.199,0.198,90.001,4,jazz,3372
0,196638,True,0.877,0.607,1,-6.736,1,0.102,0.00181,1.69e-05,0.107,0.131,100.995,4,hip-hop,1662
12,58306,False,0.498,0.061,3,-19.006,1,0.339,0.995,0.916,0.135,0.961,162.641,4,classical,5378
33,578064,False,0.685,0.483,7,-9.082,1,0.0253,0.0772,6.09e-05,0.113,0.331,93.032,4,acoustic,5500
85,255493,False,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,4,rock,1070
20,58306,False,0.381,0.0391,9,-25.851,1,0.0451,0.992,0.954,0.253,0.519,111.648,3,classical,1018
0,205066,False,0.297,0.0915,3,-20.631,1,0.0325,0.94,6.85e-06,0.32,0.201,82.484,1,jazz,444
89,240693,False,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,4,hip-hop,1931
0,387333,False,0.39,0.248,2,-14.52,0,0.0411,0.986,0.92,0.104,0.15,94.64,4,classical,2089
2,258825,False,0.635,0.551,3,-7.136,1,0.0354,0.00743,1.82e-05,0.07,0.451,151.779,4,rock,5132
24,51223,False,0.234,0.112,5,-28.132,1,0.0449,0.994,0.903,0.14,0.769,157.187,4,classical,5857
87,260173,False,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4,rock,2552
33,100911,False,0.36,0.334,3,-3.706,0,0.031,0.864,0.0,0.127,0.365,75.986,5,classical,907
59,269200,False,0.703,0.781,8,-6.876,0,0.0468,0.194,0.000368,0.0928,0.679,94.014,4,hip-hop,799
0,182093,False,0.572,0.0144,7,-23.133,1,0.0576,0.995,0.969,0.109,0.536,123.784,4,classical,5717
0,210840,False,0.322,0.189,0,-13.902,1,0.0331,0.774,0.0,0.108,0.158,141.791,4,rock,5101
0,200461,False,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,jazz,338
44,196920,False,0.733,0.657,2,-6.843,1,0.0272,0.013,6.73e-05,0.317,0.433,109.954,4,acoustic,3445
0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz,2277
51,255600,False,0.426,0.399,0,-8.447,1,0.034,0.761,0.00112,0.118,0.217,115.979,4,acoustic,5699
36,223500,False,0.806,0.493,0,-9.111,0,0.0569,0.444,1.82e-06,0.139,0.614,123.023,4,electronic,5897
55,137880,False,0.691,0.552,5,-9.114,1,0.0264,0.497,0.000589,0.197,0.685,119.931,4,acoustic,4418
3,282920,False,0.639,0.805,4,-5.961,0,0.032,0.0383,0.00244,0.312,0.507,103.451,4,rock,1984
43,225333,False,0.831,0.755,9,-4.659,1,0.0428,0.0534,0.00314,0.379,0.976,131.001,4,electronic,4999
0,353878,False,0.413,0.252,11,-13.031,0,0.0291,0.561,0.516,0.113,0.0536,91.925,4,electronic,5968
51,255688,False,0.599,0.349,1,-9.269,1,0.0301,0.819,0.0,0.112,0.444,147.913,4,acoustic,2989
0,503341,False,0.363,0.0911,0,-22.805,1,0.0389,0.969,0.874,0.162,0.228,77.37,4,classical,4138
45,206653,False,0.543,0.638,7,-6.875,1,0.0258,0.103,0.000232,0.132,0.481,102.719,4,acoustic,4878
26,193762,False,0.289,0.432,1,-6.091,0,0.037,0.771,0.0,0.215,0.225,85.504,1,acoustic,4294
56,182400,False,0.727,0.791,4,-4.47,1,0.13,0.444,0.0,0.131,0.711,74.994,4,hip-hop,866
3,69653,False,0.3,0.0902,10,-19.71,1,0.0392,0.981,0.958,0.395,0.0842,87.475,4,classical,1503
56,149013,False,0.545,0.255,8,-14.844,1,0.0311,0.362,1.77e-05,0.0841,0.831,98.088,4,acoustic,3161
48,256320,True,0.669,0.652,0,-4.245,1,0.0603,0.0314,0.0,0.158,0.0395,119.972,4,electronic,2445
61,164500,False,0.436,0.4,7,-11.485,1,0.0272,0.904,0.00105,0.125,0.351,100.734,4,acoustic,2189
0,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,rock,3573
4,176874,False,0.394,0.889,6,-6.21,0,0.14,0.00553,0.21,0.188,0.1,155.103,4,electronic,5167
0,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop,2664
19,198855,False,0.646,0.836,1,-6.203,1,0.0327,0.301,3.23e-05,0.29,0.727,105.991,4,acoustic,1953
0,193733,False,0.707,0.261,5,-14.57,1,0.0559,0.994,0.904,0.0724,0.576,117.466,4,classical,3353
67,235413,False,0.676,0.774,8,-3.988,1,0.0338,0.137,0.0,0.106,0.392,86.994,4,electronic,404
0,263013,False,0.577,0.797,7,-6.033,1,0.0281,0.0154,0.00463,0.0737,0.716,149.725,4,rock,4629
63,239294,False,0.494,0.786,11,-4.289,1,0.284,0.165,0.0,0.783,0.594,81.175,4,hip-hop,5411
41,265798,False,0.521,0.365,3,-10.914,1,0.0317,0.626,0.012,0.185,0.324,143.789,4,rock,4939
44,358173,False,0.486,0.568,9,-9.199,0,0.0417,0.652,0.0,0.834,0.65,127.184,4,jazz,4908
0,387333,False,0.39,0.248,2,-14.52,0,0.0411,0.986,0.92,0.104,0.15,94.64,4,classical,2514
0,197933,False,0.488,0.572,9,-7.29,0,0.0901,0.138,0.000235,0.27,0.415,132.45,5,hip-hop,2314
49,272612,False,0.456,0.205,1,-8.437,1,0.0313,0.92,0.00011,0.149,0.161,117.663,4,acoustic,1459
33,176461,False,0.869,0.664,7,-6.568,1,0.121,0.0296,0.000795,0.0646,0.686,103.982,4,electronic,4412
3,241880,False,0.691,0.894,9,-1.681,0,0.115,0.291,0.0,0.104,0.623,184.018,4,hip-hop,28
2,198786,False,0.7,0.917,0,-4.897,1,0.115,0.0773,0.0,0.065,0.888,130.04,4,hip-hop,5722
0,178573,False,0.406,0.042,11,-19.736,0,0.0546,0.934,0.691,0.192,0.197,94.292,4,classical,4484
33,134117,False,0.699,0.662,8,-6.464,1,0.0364,0.00954,0.814,0.107,0.224,101.997,4,electronic,3081
83,160133,False,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,4,rock,2973
37,1203490,False,0.509,0.0715,1,-22.005,1,0.0362,0.978,0.734,0.106,0.0386,119.85,4,jazz,5885
83,291175,True,0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,4,hip-hop,87
43,235960,False,0.515,0.0686,0,-17.61,1,0.0401,0.936,0.000129,0.117,0.33,113.185,5,acoustic,4312
0,187355,False,0.437,0.878,0,-4.687,1,0.0452,0.0112,0.0,0.126,0.623,128.043,4,rock,1666
2,97000,False,0.437,0.0647,2,-19.045,1,0.0496,0.987,0.709,0.12,0.621,156.201,3,classical,4406
58,157600,False,0.507,0.399,9,-10.917,0,0.0358,0.871,0.000377,0.113,0.225,115.588,4,acoustic,3146
2,212800,False,0.726,0.779,1,-7.057,0,0.0251,0.0178,0.00178,0.104,0.841,109.133,4,rock,5258
0,205773,True,0.721,0.714,11,-5.436,0,0.234,0.107,0.0,0.562,0.506,94.002,4,hip-hop,280
0,143375,True,0.782,0.51,4,-5.724,0,0.0419,0.143,0.0,0.115,0.118,99.993,4,hip-hop,5841
0,238346,False,0.635,0.731,10,-5.703,1,0.06,0.163,7.61e-06,0.0874,0.611,187.997,4,hip-hop,2632
0,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,hip-hop,5207
0,118466,True,0.904,0.601,2,-5.561,1,0.198,0.0305,0.0,0.615,0.761,87.037,4,hip-hop,4276
16,313866,False,0.4,0.0334,3,-26.333,1,0.0502,0.993,0.938,0.11,0.367,94.362,3,classical,4843
0,200547,True,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4,hip-hop,2575
61,238000,False,0.805,0.337,6,-12.664,1,0.0363,0.755,0.00783,0.11,0.643,119.98,4,electronic,5786
79,193733,False,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,4,rock,4272
25,42840,False,0.299,0.145,9,-17.338,1,0.0345,0.911,0.779,0.18,0.279,80.254,4,classical,3052
6,76533,False,0.673,0.17,9,-16.804,1,0.0408,0.867,0.648,0.108,0.593,116.655,4,classical,541
38,234843,False,0.589,0.685,9,-6.167,0,0.0329,0.165,2.88e-06,0.111,0.196,128.036,4,electronic,2673
63,246506,False,0.819,0.599,11,-6.778,1,0.039,0.347,0.824,0.083,0.489,127.986,4,electronic,3610
1,98306,False,0.128,0.0194,1,-26.714,0,0.0403,0.826,0.0398,0.133,0.0576,87.224,4,classical,992
82,229120,False,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,4,rock,2822
7,52213,False,0.514,0.0489,1,-23.578,0,0.0275,0.964,0.949,0.233,0.453,97.303,1,classical,309
0,135373,False,0.212,0.00299,0,-41.531,1,0.0413,0.991,0.941,0.0643,0.0839,140.353,4,classical,364
2,565041,False,0.771,0.661,5,-12.998,1,0.0686,0.00216,0.834,0.0856,0.167,124.005,4,electronic,224
48,210468,False,0.496,0.789,1,-3.648,1,0.0839,0.183,0.0,0.34,0.286,127.961,4,electronic,5417
48,219190,False,0.465,0.77,3,-3.738,1,0.0692,0.0138,0.0,0.0956,0.358,172.747,4,electronic,5457
0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz,198
0,267054,False,0.453,0.576,5,-8.582,0,0.0445,0.632,0.000818,0.0906,0.341,139.947,4,jazz,1497
30,184706,False,0.787,0.652,3,-7.862,0,0.0719,0.303,0.0,0.209,0.628,114.899,4,electronic,1504
25,305866,False,0.568,0.24,7,-13.851,1,0.0292,0.902,0.099,0.111,0.508,94.933,4,acoustic,5646
76,184893,False,0.367,0.896,11,-4.002,1,0.091,0.000627,0.0,0.207,0.38,170.863,4,rock,3368
36,250160,False,0.645,0.566,11,-7.462,0,0.0251,0.0185,0.321,0.0927,0.481,92.979,4,electronic,3475
10,78800,False,0.284,0.0656,7,-22.254,1,0.0398,0.96,0.952,0.305,0.38,84.639,1,classical,2675
47,182744,False,0.51,0.32,1,-10.371,1,0.0392,0.823,0.000193,0.124,0.425,92.385,4,acoustic,5596
37,89880,False,0.257,0.374,3,-7.133,1,0.028,0.946,3.33e-06,0.3,0.268,136.999,4,classical,1561
4,507146,False,0.264,0.106,7,-26.447,1,0.0412,0.991,0.955,0.0849,0.193,80.254,4,classical,4430
78,185520,False,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,3,rock,2590
0,157400,False,0.499,0.059,7,-20.969,1,0.0546,0.995,0.89,0.0889,0.171,82.472,4,classical,1587
63,212692,False,0.676,0.488,1,-5.091,1,0.154,0.0613,0.0,0.0707,0.151,97.036,4,hip-hop,70
0,173325,True,0.715,0.622,4,-3.046,0,0.111,0.11,0.0,0.123,0.407,158.088,4,hip-hop,1006
0,391560,False,0.513,0.296,7,-15.81,1,0.0496,0.99,0.803,0.158,0.804,84.367,4,classical,4479
0,218390,False,0.492,0.791,11,-5.045,1,0.0703,0.00816,1.87e-05,0.11,0.585,144.363,4,jazz,555
1,173600,False,0.509,0.326,0,-9.59,0,0.0254,0.0618,0.805,0.293,0.229,86.829,4,rock,5054
1,139279,False,0.621,0.85,2,-4.203,1,0.0311,0.0221,1.52e-06,0.0581,0.923,89.497,4,rock,3314
37,196920,True,0.768,0.764,11,-7.13,0,0.0333,0.0106,0.00203,0.344,0.947,100.988,4,electronic,1390
75,181186,False,0.623,0.533,10,-8.164,1,0.0653,0.245,0.00717,0.112,0.247,84.982,4,rock,3504
38,273000,False,0.371,0.462,7,-11.096,0,0.0583,0.377,0.0,0.26,0.462,135.872,3,jazz,3157
26,158316,False,0.443,0.55,1,-8.551,1,0.0877,0.93,5.58e-05,0.347,0.33,143.651,1,electronic,4461
0,378146,False,0.703,0.668,9,-9.237,1,0.22,0.516,0.0,0.0588,0.561,116.039,4,rock,5789
70,232258,False,0.824,0.543,4,-8.667,0,0.209,0.101,0.0,0.178,0.548,124.018,4,hip-hop,545
0,159853,False,0.275,0.0658,7,-21.914,1,0.0496,0.972,0.911,0.0943,0.511,92.692,3,classical,535
51,322146,False,0.592,0.769,2,-5.268,1,0.0311,0.319,4.66e-06,0.137,0.385,102.033,4,acoustic,2041
0,163854,False,0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,4,rock,1826
1,214400,False,0.552,0.946,7,-4.249,0,0.0384,0.00106,0.000661,0.368,0.458,135.979,4,rock,302
65,203096,False,0.643,0.28,10,-13.774,1,0.0332,0.965,0.867,0.107,0.0865,108.046,4,jazz,4882
0,239293,False,0.529,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.746,129.986,4,rock,5554
32,223707,True,0.487,0.837,0,-5.865,1,0.0623,0.0133,0.0,0.102,0.207,160.025,4,acoustic,3726
0,319893,False,0.158,0.00972,6,-32.888,1,0.0463,0.949,0.137,0.0955,0.0572,138.062,3,classical,3380
0,403600,False,0.198,0.189,2,-17.582,1,0.0373,0.97,0.871,0.0512,0.235,183.664,3,classical,2342
0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock,4850
38,216680,False,0.471,0.166,3,-14.147,1,0.0457,0.858,0.0,0.106,0.421,169.298,4,jazz,406
86,141805,True,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,4,hip-hop,3593
56,204756,False,0.682,0.806,0,-6.184,1,0.0418,0.000461,0.0,0.217,0.872,109.972,4,electronic,3412
31,259493,False,0.441,0.423,0,-7.572,1,0.0282,0.839,0.000359,0.122,0.153,88.865,4,acoustic,5861
22,264840,False,0.597,0.628,7,-6.924,1,0.0348,0.00109,0.151,0.085,0.0529,98.004,4,electronic,449
83,195950,True,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,4,hip-hop,3363
1,206385,True,0.647,0.581,4,-7.678,0,0.0884,0.0029,7.76e-06,0.119,0.113,150.149,4,hip-hop,4092
33,275360,False,0.679,0.92,10,-3.075,0,0.117,0.236,1.19e-05,0.335,0.965,81.979,4,electronic,242
0,173040,False,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,rock,4357
